,Date,BALTICF,BALTICF,BALTICF,BALTICF,BPTCMC1,BPTCMC1,BPTCMC1,BPTCMC1,BPTCMC2,BPTCMC2,BPTCMC2,BPTCMC2,BPTCYC1,BPTCYC1,BPTCYC1,BPTCYC1,BPANMAX,BHANDSZ,BSUPRAI,BPANTCA,RVPRDMG,MISRDMG,MISRDM2,GLTJEAG,GLTKHIG,PMOJEAG,PMOLZCG,PMOKHIG,RUETAOG,BNDTAOG,RDMJEAG,RDMKHIG,ODSJEAG,ODSTAOG,ODSBPNG,ODSCHIG,ODSPUSG,ODSRDMG,ODSHUNG,PAZCNRA,PASCNRA,PAZJPRA,PAZTWRA,PAGCNRA,PAGJPRA,PAGTWRA,RVPGCGR,RVPGIGR,RVPGPGR,GLTSCNR,PASKRRA,PNGZCNR,PNGZIDR,PNGZJPR,PAZIDRA,CANNCNR,CANNIDR,DVTGCNR,DVTGIDR,DVTGJPR,PDXCCNR,PDXCIDR,PAGIDRA,PAGKRRA,DAMDLCG,PNGDLC2,PMODLCG,CNDBPNG,CNDCHIG,DVTDLC2,BPTCMC3,BPTCMC4,BPTCMC5,BPTCQC1,BPTCQC2,4605,4606,5195,10590,Value
1425,2019-06-25,1280.0,1280.0,1280.0,1280.0,9446.0,9446.0,9446.0,9446.0,10492.0,10492.0,10492.0,10492.0,9342.0,9342.0,9342.0,9342.0,1150.0,442.0,765.0,9221.0,23.1,21.5,32.1,18.0,16.5,26.33,11.73,24.83,31.56,28.01,33.2,31.85,28.32,38.76,35.5,42.01,39.38,26.15,38.72,39.49,12.79,49.13,42.91,37.4,47.5,41.73,38.19,48.28,53.01,12.79,13.96,39.49,45.93,49.13,45.93,15.59,20.12,37.4,43.71,47.5,20.99,23.2,43.71,39.38,11.66,31.36,17.37,32.63,38.97,46.61,10775.0,10829.0,10883.0,10699.0,10783.0,7.2,6.8,7.9,6.1,8739.0
1426,2019-06-26,1317.0,1317.0,1317.0,1317.0,9463.0,9463.0,9463.0,9463.0,10604.0,10604.0,10604.0,10604.0,9342.0,9342.0,9342.0,9342.0,1191.0,442.0,774.0,9550.0,23.19,21.64,32.35,18.2,16.67,26.61,11.84,25.08,32.14,28.3,33.9,32.51,28.87,39.56,36.2,42.9,40.2,26.6,39.52,40.27,12.91,50.04,43.79,38.06,48.26,42.49,38.95,49.25,53.99,12.91,14.11,40.27,46.86,50.04,46.86,15.77,20.37,38.06,44.5,48.26,21.22,23.46,44.5,40.08,11.76,31.81,17.53,33.31,39.83,47.1,10904.0,10938.0,10971.0,10815.0,10858.0,7.2,6.8,7.9,6.1,8852.0
1427,2019-06-27,1340.0,1340.0,1340.0,1340.0,10704.0,10704.0,10704.0,10704.0,10900.0,10900.0,10900.0,10900.0,9329.0,9329.0,9329.0,9329.0,1243.0,443.0,783.0,9960.0,23.29,21.67,32.4,18.48,16.92,27.01,11.98,25.45,32.85,28.72,34.37,32.94,29.23,40.09,36.67,43.49,40.75,26.89,40.04,41.17,13.09,51.12,44.85,38.84,49.21,43.45,39.81,50.39,55.14,13.09,14.32,41.17,47.95,51.12,47.95,15.81,20.45,38.84,45.46,49.21,21.53,23.54,45.46,40.93,11.91,32.5,17.77,33.75,40.4,47.73,10933.0,10971.0,10971.0,10846.0,10842.0,7.2,6.8,7.9,6.1,8962.0
1428,2019-06-28,1354.0,1354.0,1354.0,1354.0,10867.0,10867.0,10867.0,10867.0,11063.0,11063.0,11063.0,11063.0,9393.0,9393.0,9393.0,9393.0,1286.0,442.0,787.0,10301.0,23.54,21.84,32.7,18.89,17.29,27.62,12.2,26.02,33.32,29.35,34.6,33.16,29.4,40.35,36.89,43.78,41.02,27.03,40.29,41.77,13.35,51.84,45.57,39.37,49.85,44.1,40.38,51.15,55.92,13.35,14.62,41.77,48.69,51.84,48.69,16.02,20.73,39.37,46.11,49.85,21.9,23.83,46.11,41.52,12.16,33.13,18.13,33.97,40.68,48.57,11021.0,11058.0,11083.0,10983.0,10958.0,7.4,7.0,7.9,6.3,9014.0
1429,2019-06-29,1354.0,1354.0,1354.0,1354.0,10867.0,10867.0,10867.0,10867.0,11063.0,11063.0,11063.0,11063.0,9393.0,9393.0,9393.0,9393.0,1286.0,442.0,787.0,10301.0,23.54,21.84,32.7,18.89,17.29,27.62,12.2,26.02,33.32,29.35,34.6,33.16,29.4,40.35,36.89,43.78,41.02,27.03,40.29,41.77,13.35,51.84,45.57,39.37,49.85,44.1,40.38,51.15,55.92,13.35,14.62,41.77,48.69,51.84,48.69,16.02,20.73,39.37,46.11,49.85,21.9,23.83,46.11,41.52,12.16,33.13,18.13,33.97,40.68,48.57,11021.0,11058.0,11083.0,10983.0,10958.0,7.4,7.0,7.9,6.3,9014.0
1430,2019-06-30,1354.0,1354.0,1354.0,1354.0,10867.0,10867.0,10867.0,10867.0,11063.0,11063.0,11063.0,11063.0,9393.0,9393.0,9393.0,9393.0,1286.0,442.0,787.0,10301.0,23.54,21.84,32.7,18.89,17.29,27.62,12.2,26.02,33.32,29.35,34.6,33.16,29.4,40.35,36.89,43.78,41.02,27.03,40.29,41.77,13.35,51.84,45.57,39.37,49.85,44.1,40.38,51.15,55.92,13.35,14.62,41.77,48.69,51.84,48.69,16.02,20.73,39.37,46.11,49.85,21.9,23.83,46.11,41.52,12.16,33.13,18.13,33.97,40.68,48.57,11021.0,11058.0,11083.0,10983.0,10958.0,7.4,7.0,7.9,6.3,9014.0
1431,2019-07-01,1381.0,1381.0,1381.0,1381.0,11213.0,11213.0,11213.0,11213.0,11354.0,11354.0,11354.0,11354.0,9592.0,9592.0,9592.0,9592.0,1317.0,441.0,792.0,10547.0,23.73,21.92,32.83,19.23,17.6,28.13,12.37,26.5,33.78,29.87,34.77,33.33,29.54,40.56,37.08,44.02,41.25,27.13,40.51,42.38,13.57,52.56,46.28,39.89,50.47,44.73,40.97,51.92,56.69,13.57,14.85,42.38,49.42,52.56,49.42,16.21,20.99,39.89,46.75,50.47,22.23,24.1,46.75,42.08,12.36,31.36,18.44,34.14,40.89,49.31,11292.0,11292.0,11300.0,11286.0,11242.0,7.4,7.0,7.9,6.3,9067.0
1432,2019-07-02,1446.0,1446.0,1446.0,1446.0,11758.0,11758.0,11758.0,11758.0,11758.0,11758.0,11758.0,11758.0,9709.0,9709.0,9709.0,9709.0,1370.0,439.0,796.0,10971.0,24.01,21.97,32.89,19.47,17.81,28.48,12.5,26.82,34.37,30.24,34.79,33.34,29.56,40.58,37.1,44.05,41.27,27.14,40.53,43.09,13.71,53.45,47.16,40.53,51.27,45.55,41.66,52.85,57.64,13.71,15.03,43.09,50.32,53.45,50.32,16.38,21.23,40.53,47.56,51.27,22.64,24.34,47.56,42.8,12.48,32.17,18.64,34.16,40.92,50.18,11671.0,11650.0,11629.0,11729.0,11571.0,7.4,7.0,7.9,6.3,9116.0
1433,2019-07-03,1549.0,1549.0,1549.0,1549.0,12454.0,12454.0,12454.0,12454.0,12400.0,12400.0,12400.0,12400.0,9857.0,9857.0,9857.0,9857.0,1433.0,440.0,803.0,11465.0,23.85,22.08,33.09,19.66,17.97,28.73,12.61,27.04,35.07,30.5,35.09,33.62,29.81,40.93,37.41,44.43,41.62,27.34,40.87,43.09,13.71,53.45,47.16,40.53,51.27,45.55,42.53,54.0,58.81,13.82,15.03,44.0,51.42,54.54,50.32,16.59,21.53,41.31,48.53,52.21,23.03,24.65,47.56,42.8,12.57,32.29,18.78,34.46,41.3,51.03,12175.0,11954.0,11879.0,12343.0,11813.0,7.4,7.0,7.9,6.3,9216.0
1434,2019-07-04,1700.0,1700.0,1700.0,1700.0,13442.0,13442.0,13442.0,13442.0,12779.0,12779.0,12779.0,12779.0,9855.0,9855.0,9855.0,9855.0,1569.0,443.0,814.0,12539.0,24.07,22.39,33.58,19.98,18.25,29.2,12.79,27.47,36.38,30.99,35.46,33.94,30.12,41.34,37.78,44.9,42.05,27.57,41.3,45.54,14.01,56.48,50.2,42.72,54.0,48.35,44.03,56.05,60.89,14.01,15.42,45.54,53.38,56.48,53.38,16.76,21.78,42.72,50.34,54.0,24.04,24.91,50.34,45.27,12.73,34.12,19.05,34.82,41.75,53.17,12425.0,12104.0,12008.0,12882.0,11908.0,7.4,7.0,7.9,6.3,9344.0
1435,2019-07-05,1740.0,1740.0,1740.0,1740.0,13408.0,13408.0,13408.0,13408.0,12592.0,12592.0,12592.0,12592.0,9769.0,9769.0,9769.0,9769.0,1665.0,448.0,820.0,13295.0,24.25,22.54,33.83,20.31,18.54,29.69,12.97,27.92,37.31,31.49,35.92,34.37,30.49,41.87,38.25,45.49,42.61,27.86,41.83,46.73,14.2,57.92,51.62,43.76,55.26,49.63,45.17,57.58,62.44,14.2,15.66,46.73,54.84,57.92,54.84,17.01,22.14,43.76,51.63,55.26,24.64,25.28,51.63,46.41,12.91,35.2,19.33,35.26,42.31,54.49,12200.0,11975.0,11900.0,12733.0,11817.0,7.4,7.0,7.6,6.1,9435.0
1436,2019-07-06,1740.0,1740.0,1740.0,1740.0,13408.0,13408.0,13408.0,13408.0,12592.0,12592.0,12592.0,12592.0,9769.0,9769.0,9769.0,9769.0,1665.0,448.0,820.0,13295.0,24.25,22.54,33.83,20.31,18.54,29.69,12.97,27.92,37.31,31.49,35.92,34.37,30.49,41.87,38.25,45.49,42.61,27.86,41.83,46.73,14.2,57.92,51.62,43.76,55.26,49.63,45.17,57.58,62.44,14.2,15.66,46.73,54.84,57.92,54.84,17.01,22.14,43.76,51.63,55.26,24.64,25.28,51.63,46.41,12.91,35.2,19.33,35.26,42.31,54.49,12200.0,11975.0,11900.0,12733.0,11817.0,7.4,7.0,7.6,6.1,9435.0
1437,2019-07-07,1740.0,1740.0,1740.0,1740.0,13408.0,13408.0,13408.0,13408.0,12592.0,12592.0,12592.0,12592.0,9769.0,9769.0,9769.0,9769.0,1665.0,448.0,820.0,13295.0,24.25,22.54,33.83,20.31,18.54,29.69,12.97,27.92,37.31,31.49,35.92,34.37,30.49,41.87,38.25,45.49,42.61,27.86,41.83,46.73,14.2,57.92,51.62,43.76,55.26,49.63,45.17,57.58,62.44,14.2,15.66,46.73,54.84,57.92,54.84,17.01,22.14,43.76,51.63,55.26,24.64,25.28,51.63,46.41,12.91,35.2,19.33,35.26,42.31,54.49,12200.0,11975.0,11900.0,12733.0,11817.0,7.4,7.0,7.6,6.1,9435.0
1438,2019-07-08,1725.0,1725.0,1725.0,1725.0,13104.0,13104.0,13104.0,13104.0,12179.0,12179.0,12179.0,12179.0,9679.0,9679.0,9679.0,9679.0,1695.0,454.0,829.0,13534.0,24.76,22.95,34.53,20.65,18.85,30.2,13.14,28.39,37.71,32.02,36.17,34.61,30.69,42.16,38.51,45.81,42.9,28.02,42.12,47.27,14.43,58.55,52.23,44.21,55.79,50.15,45.69,58.24,63.11,14.43,15.89,47.27,55.48,58.55,55.48,17.36,22.59,44.21,52.17,55.79,25.04,25.75,52.17,46.89,13.11,35.46,19.64,35.5,42.62,55.44,11863.0,11792.0,11700.0,12382.0,11633.0,7.4,7.0,7.6,6.1,9530.0
1439,2019-07-09,1759.0,1759.0,1759.0,1759.0,13917.0,13917.0,13917.0,13917.0,13067.0,13067.0,13067.0,13067.0,9871.0,9871.0,9871.0,9871.0,1739.0,458.0,835.0,13886.0,25.22,23.28,35.08,20.82,18.99,30.44,13.23,28.62,38.16,32.27,36.57,34.98,31.0,42.61,38.9,46.32,43.37,28.26,42.56,47.84,14.52,59.23,52.9,44.7,56.39,50.76,46.24,58.96,63.84,14.52,16.01,47.84,56.17,59.23,56.17,17.63,22.95,44.7,52.78,56.39,25.42,26.13,52.78,47.43,13.19,35.86,19.78,35.89,43.1,56.31,12446.0,12083.0,11933.0,13143.0,11938.0,7.4,7.0,7.6,6.1,9602.0
1440,2019-07-10,1777.0,1777.0,1777.0,1777.0,13902.0,13902.0,13902.0,13902.0,13108.0,13108.0,13108.0,13108.0,9864.0,9864.0,9864.0,9864.0,1791.0,463.0,845.0,14300.0,25.67,23.37,35.15,21.21,19.35,31.02,13.44,29.16,38.7,32.87,36.76,35.16,31.15,42.82,39.09,46.56,43.59,28.39,42.78,48.51,14.77,60.04,53.71,45.3,57.12,51.51,46.88,59.83,64.72,14.77,16.3,48.51,57.0,60.04,57.0,17.88,23.3,45.3,53.52,57.12,25.9,26.48,53.52,48.1,13.43,36.69,20.12,36.07,43.34,57.38,12325.0,12013.0,11867.0,13112.0,11883.0,7.4,7.0,7.6,6.1,9717.0
1441,2019-07-11,1816.0,1816.0,1816.0,1816.0,14338.0,14338.0,14338.0,14338.0,13492.0,13492.0,13492.0,13492.0,9895.0,9895.0,9895.0,9895.0,1881.0,468.0,860.0,15018.0,26.46,23.82,35.9,22.06,20.12,32.27,13.87,30.33,39.86,34.16,37.1,35.48,31.4,43.2,39.42,46.98,43.98,28.6,43.15,50.0,15.32,61.82,55.45,46.58,58.65,53.06,48.31,61.7,66.62,15.32,16.91,50.0,58.8,61.82,58.8,18.18,23.72,46.58,55.1,58.65,26.52,26.92,55.1,49.49,13.93,38.21,20.86,36.39,43.75,58.73,12446.0,12158.0,11979.0,13425.0,12008.0,7.4,7.0,7.6,6.1,9897.0
1442,2019-07-12,1865.0,1865.0,1865.0,1865.0,14792.0,14792.0,14792.0,14792.0,13913.0,13913.0,13913.0,13913.0,9910.0,9910.0,9910.0,9910.0,1945.0,472.0,879.0,15536.0,27.39,24.29,36.69,23.33,21.26,34.13,14.52,32.07,40.99,36.08,37.51,35.86,31.71,43.65,39.83,47.5,44.46,28.85,43.6,51.52,16.13,63.58,57.16,47.86,60.14,54.54,49.77,63.57,68.51,16.13,17.81,51.52,60.6,63.58,60.6,18.83,24.61,47.86,56.63,60.14,27.18,27.83,56.63,50.84,14.67,38.69,21.96,36.78,44.25,60.23,12771.0,12296.0,12117.0,13825.0,12167.0,8.6,8.2,9.2,7.3,10112.0
1443,2019-07-13,1865.0,1865.0,1865.0,1865.0,14792.0,14792.0,14792.0,14792.0,13913.0,13913.0,13913.0,13913.0,9910.0,9910.0,9910.0,9910.0,1945.0,472.0,879.0,15536.0,27.39,24.29,36.69,23.33,21.26,34.13,14.52,32.07,40.99,36.08,37.51,35.86,31.71,43.65,39.83,47.5,44.46,28.85,43.6,51.52,16.13,63.58,57.16,47.86,60.14,54.54,49.77,63.57,68.51,16.13,17.81,51.52,60.6,63.58,60.6,18.83,24.61,47.86,56.63,60.14,27.18,27.83,56.63,50.84,14.67,38.69,21.96,36.78,44.25,60.23,12771.0,12296.0,12117.0,13825.0,12167.0,8.6,8.2,9.2,7.3,10112.0
1444,2019-07-14,1865.0,1865.0,1865.0,1865.0,14792.0,14792.0,14792.0,14792.0,13913.0,13913.0,13913.0,13913.0,9910.0,9910.0,9910.0,9910.0,1945.0,472.0,879.0,15536.0,27.39,24.29,36.69,23.33,21.26,34.13,14.52,32.07,40.99,36.08,37.51,35.86,31.71,43.65,39.83,47.5,44.46,28.85,43.6,51.52,16.13,63.58,57.16,47.86,60.14,54.54,49.77,63.57,68.51,16.13,17.81,51.52,60.6,63.58,60.6,18.83,24.61,47.86,56.63,60.14,27.18,27.83,56.63,50.84,14.67,38.69,21.96,36.78,44.25,60.23,12771.0,12296.0,12117.0,13825.0,12167.0,8.6,8.2,9.2,7.3,10112.0
1445,2019-07-15,1928.0,1928.0,1928.0,1928.0,15033.0,15033.0,15033.0,15033.0,14163.0,14163.0,14163.0,14163.0,9989.0,9989.0,9989.0,9989.0,1992.0,472.0,888.0,15919.0,27.12,24.26,36.62,23.21,21.13,33.92,14.48,31.84,41.29,35.87,37.8,36.14,31.93,43.99,40.12,47.88,44.81,29.03,43.93,51.85,16.02,64.02,57.61,48.18,60.56,54.98,50.1,64.03,68.98,16.02,17.75,51.85,61.04,64.02,61.04,19.33,25.28,48.18,57.05,60.56,27.69,28.53,57.05,51.21,14.55,39.0,21.82,37.06,44.61,61.41,13071.0,12438.0,12271.0,14089.0,12304.0,8.6,8.2,9.2,7.3,10231.0
1446,2019-07-16,2011.0,2011.0,2011.0,2011.0,14738.0,14738.0,14738.0,14738.0,13713.0,13713.0,13713.0,13713.0,9861.0,9861.0,9861.0,9861.0,2052.0,477.0,905.0,16396.0,26.79,24.33,36.72,23.06,20.98,33.69,14.43,31.6,41.88,35.64,38.76,37.03,32.7,45.08,41.09,49.11,45.95,29.64,45.03,52.56,15.9,64.91,58.51,48.82,61.37,55.81,50.79,64.98,69.94,15.9,17.68,52.56,61.94,64.91,61.94,19.58,25.64,48.82,57.87,61.37,28.16,28.9,57.87,51.95,14.42,39.21,21.68,37.99,45.79,62.43,12667.0,12196.0,12050.0,13706.0,12050.0,8.6,8.2,9.2,7.3,10434.0
1447,2019-07-17,2064.0,2064.0,2064.0,2064.0,14979.0,14979.0,14979.0,14979.0,14142.0,14142.0,14142.0,14142.0,9911.0,9911.0,9911.0,9911.0,2085.0,481.0,928.0,16661.0,26.87,24.56,37.09,22.96,20.88,33.53,14.39,31.44,41.95,35.48,39.03,37.27,32.92,45.38,41.36,49.45,46.26,29.81,45.34,52.55,15.82,64.98,58.62,48.87,61.49,55.98,50.78,65.04,70.01,15.82,17.62,52.55,62.0,64.98,62.0,19.66,25.75,48.87,57.99,61.49,28.43,29.02,57.99,52.06,14.33,39.51,21.58,38.25,46.12,63.0,13033.0,12413.0,12217.0,14051.0,12225.0,8.6,8.2,9.2,7.3,10704.0
1448,2019-07-18,2130.0,2130.0,2130.0,2130.0,15175.0,15175.0,15175.0,15175.0,14465.0,14465.0,14465.0,14465.0,9962.0,9962.0,9962.0,9962.0,2134.0,486.0,953.0,17053.0,27.29,24.5,36.9,23.26,21.14,33.94,14.54,31.82,42.48,35.91,39.26,37.47,33.12,45.63,41.59,49.74,46.51,29.96,45.6,53.15,16.0,65.74,59.39,49.42,62.2,56.71,51.37,65.85,70.83,16.0,17.86,53.15,62.77,65.74,62.77,19.57,25.69,49.42,58.7,62.2,28.61,28.95,58.7,52.71,14.49,40.05,21.82,38.48,46.41,63.28,13322.0,12586.0,12333.0,14321.0,12367.0,8.6,8.2,9.2,7.3,10979.0
1449,2019-07-19,2170.0,2170.0,2170.0,2170.0,15417.0,15417.0,15417.0,15417.0,14844.0,14844.0,14844.0,14844.0,10021.0,10021.0,10021.0,10021.0,2170.0,492.0,982.0,17348.0,27.53,24.49,36.83,23.36,21.22,34.08,14.6,31.94,42.8,36.06,39.42,37.61,33.27,45.82,41.76,49.95,46.71,30.07,45.8,53.52,16.04,66.23,59.89,49.76,62.65,57.19,51.73,66.36,71.35,16.04,17.93,53.52,63.26,66.23,63.26,19.75,25.94,49.76,59.16,62.65,28.94,29.21,59.16,53.12,14.53,40.58,21.89,38.64,46.61,64.0,13775.0,12838.0,12517.0,14678.0,12625.0,9.55,9.15,9.1,8.0,11282.0
1450,2019-07-20,2170.0,2170.0,2170.0,2170.0,15417.0,15417.0,15417.0,15417.0,14844.0,14844.0,14844.0,14844.0,10021.0,10021.0,10021.0,10021.0,2170.0,492.0,982.0,17348.0,27.53,24.49,36.83,23.36,21.22,34.08,14.6,31.94,42.8,36.06,39.42,37.61,33.27,45.82,41.76,49.95,46.71,30.07,45.8,53.52,16.04,66.23,59.89,49.76,62.65,57.19,51.73,66.36,71.35,16.04,17.93,53.52,63.26,66.23,63.26,19.75,25.94,49.76,59.16,62.65,28.94,29.21,59.16,53.12,14.53,40.58,21.89,38.64,46.61,64.0,13775.0,12838.0,12517.0,14678.0,12625.0,9.55,9.15,9.1,8.0,11282.0
1451,2019-07-21,2170.0,2170.0,2170.0,2170.0,15417.0,15417.0,15417.0,15417.0,14844.0,14844.0,14844.0,14844.0,10021.0,10021.0,10021.0,10021.0,2170.0,492.0,982.0,17348.0,27.53,24.49,36.83,23.36,21.22,34.08,14.6,31.94,42.8,36.06,39.42,37.61,33.27,45.82,41.76,49.95,46.71,30.07,45.8,53.52,16.04,66.23,59.89,49.76,62.65,57.19,51.73,66.36,71.35,16.04,17.93,53.52,63.26,66.23,63.26,19.75,25.94,49.76,59.16,62.65,28.94,29.21,59.16,53.12,14.53,40.58,21.89,38.64,46.61,64.0,13775.0,12838.0,12517.0,14678.0,12625.0,9.55,9.15,9.1,8.0,11282.0
1452,2019-07-22,2191.0,2191.0,2191.0,2191.0,15625.0,15625.0,15625.0,15625.0,15621.0,15621.0,15621.0,15621.0,10160.0,10160.0,10160.0,10160.0,2201.0,497.0,1002.0,17597.0,27.62,24.69,37.18,23.61,21.44,34.45,14.74,32.28,43.16,36.44,39.31,37.5,33.21,45.71,41.66,49.81,46.59,30.01,45.69,54.0,16.2,66.79,60.45,50.18,63.15,57.69,52.19,66.96,71.96,16.2,18.11,54.0,63.84,66.79,63.84,20.04,26.32,50.18,59.66,63.15,29.31,29.6,59.66,53.57,14.67,41.11,22.11,38.55,46.49,64.85,14529.0,13196.0,12858.0,15258.0,12983.0,9.55,9.15,9.1,8.0,11491.0
1453,2019-07-23,2165.0,2165.0,2165.0,2165.0,15296.0,15296.0,15296.0,15296.0,14517.0,14517.0,14517.0,14517.0,9964.0,9964.0,9964.0,9964.0,2219.0,503.0,1017.0,17742.0,27.69,24.69,37.17,23.84,21.65,34.8,14.86,32.61,43.41,36.8,39.53,37.7,33.39,45.96,41.89,50.1,46.86,30.14,45.95,54.36,16.35,67.2,60.83,50.47,63.48,58.01,52.53,67.39,72.39,16.35,18.28,54.36,64.25,67.2,64.25,20.24,26.59,50.47,60.01,63.48,29.47,29.88,60.01,53.87,14.8,40.7,22.32,38.76,46.75,65.23,13446.0,12742.0,12529.0,14419.0,12529.0,9.55,9.15,9.1,8.0,11650.0
1454,2019-07-24,2014.0,2014.0,2014.0,2014.0,15208.0,15208.0,15208.0,15208.0,14108.0,14108.0,14108.0,14108.0,9931.0,9931.0,9931.0,9931.0,2209.0,506.0,1019.0,17658.0,27.43,25.04,37.82,23.61,21.44,34.47,14.74,32.3,42.84,36.46,39.33,37.52,33.24,45.75,41.7,49.86,46.63,30.02,45.74,53.55,16.2,66.3,59.98,49.82,62.75,57.3,51.77,66.44,71.43,16.2,18.1,53.55,63.33,66.3,63.33,20.09,26.37,49.82,59.25,62.75,29.34,29.65,59.25,53.21,14.67,40.44,22.13,38.58,46.52,64.96,13200.0,12550.0,12442.0,14172.0,12475.0,9.55,9.15,9.1,8.0,11665.0
1455,2019-07-25,1947.0,1947.0,1947.0,1947.0,15267.0,15267.0,15267.0,15267.0,14633.0,14633.0,14633.0,14633.0,10000.0,10000.0,10000.0,10000.0,2180.0,512.0,1012.0,17431.0,27.38,24.89,37.53,23.09,20.98,33.72,14.47,31.61,42.56,35.68,39.34,37.53,33.24,45.75,41.7,49.86,46.64,30.02,45.74,53.17,15.88,65.85,59.55,49.49,62.37,56.92,51.4,65.96,70.95,15.88,17.72,53.17,62.88,65.85,62.88,19.58,25.69,49.49,58.86,62.37,28.99,28.95,58.86,52.86,14.38,40.41,21.69,38.58,46.52,64.11,13854.0,12913.0,12800.0,14585.0,12871.0,9.55,9.15,9.1,8.0,11577.0
1456,2019-07-26,1937.0,1937.0,1937.0,1937.0,15246.0,15246.0,15246.0,15246.0,14138.0,14138.0,14138.0,14138.0,9979.0,9979.0,9979.0,9979.0,2109.0,515.0,1005.0,16869.0,27.39,24.81,37.41,22.7,20.64,33.17,14.26,31.11,42.04,35.11,39.24,37.43,33.18,45.64,41.61,49.74,46.53,29.96,45.63,52.56,15.64,65.09,58.77,48.94,61.67,56.2,50.81,65.15,70.13,15.64,17.43,52.56,62.1,65.09,62.1,19.37,25.38,48.94,58.15,61.67,28.63,28.63,58.15,52.22,14.18,39.83,21.37,38.49,46.4,63.35,13671.0,12646.0,12475.0,14351.0,12517.0,8.7,8.4,8.5,7.4,11492.0
1457,2019-07-27,1937.0,1937.0,1937.0,1937.0,15246.0,15246.0,15246.0,15246.0,14138.0,14138.0,14138.0,14138.0,9979.0,9979.0,9979.0,9979.0,2109.0,515.0,1005.0,16869.0,27.39,24.81,37.41,22.7,20.64,33.17,14.26,31.11,42.04,35.11,39.24,37.43,33.18,45.64,41.61,49.74,46.53,29.96,45.63,52.56,15.64,65.09,58.77,48.94,61.67,56.2,50.81,65.15,70.13,15.64,17.43,52.56,62.1,65.09,62.1,19.37,25.38,48.94,58.15,61.67,28.63,28.63,58.15,52.22,14.18,39.83,21.37,38.49,46.4,63.35,13671.0,12646.0,12475.0,14351.0,12517.0,8.7,8.4,8.5,7.4,11492.0
1458,2019-07-28,1937.0,1937.0,1937.0,1937.0,15246.0,15246.0,15246.0,15246.0,14138.0,14138.0,14138.0,14138.0,9979.0,9979.0,9979.0,9979.0,2109.0,515.0,1005.0,16869.0,27.39,24.81,37.41,22.7,20.64,33.17,14.26,31.11,42.04,35.11,39.24,37.43,33.18,45.64,41.61,49.74,46.53,29.96,45.63,52.56,15.64,65.09,58.77,48.94,61.67,56.2,50.81,65.15,70.13,15.64,17.43,52.56,62.1,65.09,62.1,19.37,25.38,48.94,58.15,61.67,28.63,28.63,58.15,52.22,14.18,39.83,21.37,38.49,46.4,63.35,13671.0,12646.0,12475.0,14351.0,12517.0,8.7,8.4,8.5,7.4,11492.0
1459,2019-07-29,1922.0,1922.0,1922.0,1922.0,15196.0,15196.0,15196.0,15196.0,13738.0,13738.0,13738.0,13738.0,9926.0,9926.0,9926.0,9926.0,2050.0,516.0,996.0,16399.0,27.42,24.67,37.16,22.55,20.52,32.96,14.17,30.93,41.6,34.89,39.11,37.31,33.07,45.49,41.48,49.56,46.37,29.88,45.48,52.02,15.56,64.42,58.1,48.46,61.07,55.58,50.29,64.45,69.41,15.56,17.3,52.02,61.43,64.42,61.43,19.14,25.05,48.46,57.54,61.07,28.31,28.29,57.54,51.68,14.12,39.14,21.25,38.36,46.23,62.67,13446.0,12488.0,12367.0,14126.0,12388.0,8.7,8.4,8.5,7.4,11384.0
1460,2019-07-30,1899.0,1899.0,1899.0,1899.0,13192.0,13192.0,13192.0,13192.0,13013.0,13013.0,13013.0,13013.0,9769.0,9769.0,9769.0,9769.0,1969.0,516.0,988.0,15752.0,27.35,24.72,37.28,22.07,20.09,32.27,13.91,30.29,40.66,34.17,38.98,37.19,32.96,45.34,41.34,49.4,46.21,29.8,45.33,50.81,15.27,62.97,56.68,47.41,59.81,54.3,49.13,62.92,67.86,15.27,16.94,50.81,59.96,62.97,59.96,18.82,24.6,47.41,56.25,59.81,27.8,27.82,56.25,50.53,13.86,38.58,20.84,38.23,46.08,61.56,12308.0,12196.0,12196.0,12200.0,9408.0,8.7,8.4,8.5,7.4,11287.0
1461,2019-07-31,1868.0,1868.0,1868.0,1868.0,12963.0,12963.0,12963.0,12963.0,12708.0,12708.0,12708.0,12708.0,9708.0,9708.0,9708.0,9708.0,1891.0,516.0,982.0,15129.0,27.38,24.72,37.29,21.64,19.72,31.66,13.68,29.74,40.02,33.53,38.9,37.13,32.9,45.27,41.28,49.32,46.14,29.74,45.26,50.08,15.02,62.04,55.74,46.74,58.95,53.41,48.41,61.94,66.86,15.02,16.61,50.08,59.02,62.04,59.02,18.5,24.13,46.74,55.38,58.95,27.3,27.34,55.38,49.75,13.64,38.17,20.49,38.16,45.99,60.51,12250.0,12154.0,12025.0,12143.0,9342.0,8.7,8.4,8.5,7.4,11207.0
